date,symbol,marketcapname,sector
07-01-2025 9:36 am,CHAMBLFERT,Midcap,Industrials
07-01-2025 9:36 am,ACC,Largecap,Industrials
07-01-2025 9:36 am,ESCORTS,Largecap,Auto
07-01-2025 9:36 am,ASIANPAINT,Largecap,Industrials
07-01-2025 9:36 am,HAL,Largecap,Aerospace & Defence
07-01-2025 9:36 am,IRCTC,Largecap,Miscellaneous
07-01-2025 9:37 am,MOTHERSON,Largecap,Auto
07-01-2025 9:38 am,UBL,Largecap,FMCG
07-01-2025 9:38 am,PAGEIND,Largecap,FMCG
07-01-2025 9:38 am,APLAPOLLO,Largecap,Metals
07-01-2025 9:39 am,BEL,Largecap,Aerospace & Defence
07-01-2025 9:39 am,HINDPETRO,Largecap,Industrials
07-01-2025 9:39 am,GRASIM,Largecap,Textiles
07-01-2025 9:39 am,ACC,Largecap,Industrials
07-01-2025 9:39 am,METROPOLIS,Midcap,Pharmaceuticals
07-01-2025 9:39 am,CAMS,Largecap,Financial Services
07-01-2025 9:39 am,ICICIBANK,Largecap,Bank
07-01-2025 9:39 am,JUBLFOOD,Largecap,Quick Service Restaurant
07-01-2025 9:40 am,RAMCOCEM,Largecap,Industrials
07-01-2025 9:40 am,IEX,Midcap,Financial Services
07-01-2025 9:40 am,JINDALSTEL,Largecap,Metals
07-01-2025 9:40 am,GLENMARK,Largecap,Pharmaceuticals
07-01-2025 9:41 am,BEL,Largecap,Aerospace & Defence
07-01-2025 9:41 am,CESC,Largecap,Miscellaneous
07-01-2025 9:41 am,TATAMOTORS,Largecap,Auto
07-01-2025 9:41 am,HUDCO,Largecap,Finance
07-01-2025 9:41 am,IEX,Midcap,Financial Services
07-01-2025 9:41 am,DLF,Largecap,Realty
07-01-2025 9:41 am,ABFRL,Largecap,FMCG
07-01-2025 9:42 am,ADANIGREEN,Largecap,Miscellaneous
07-01-2025 9:42 am,MAXHEALTH,Largecap,Pharmaceuticals
07-01-2025 9:42 am,IRB,Largecap,Realty
07-01-2025 9:43 am,CHAMBLFERT,Midcap,Industrials
07-01-2025 9:43 am,BHEL,Largecap,FMCG
07-01-2025 9:43 am,HFCL,Midcap,Telecom
07-01-2025 9:43 am,MRF,Largecap,Auto
07-01-2025 9:43 am,GRASIM,Largecap,Textiles
07-01-2025 9:43 am,LT,Largecap,Realty
07-01-2025 9:43 am,GNFC,Midcap,Industrials
07-01-2025 9:43 am,UPL,Largecap,Industrials
07-01-2025 9:43 am,NIFTY,Smallcap,Indices
07-01-2025 9:43 am,BSE,Largecap,Financial Services
07-01-2025 9:43 am,CDSL,Largecap,Financial Services
07-01-2025 9:43 am,AUROPHARMA,Largecap,Pharmaceuticals
07-01-2025 9:43 am,HAL,Largecap,Aerospace & Defence
07-01-2025 9:43 am,ICICIBANK,Largecap,Bank
07-01-2025 9:43 am,PETRONET,Largecap,Industrials
07-01-2025 9:44 am,CHAMBLFERT,Midcap,Industrials
07-01-2025 9:44 am,UPL,Largecap,Industrials
07-01-2025 9:44 am,CAMS,Largecap,Financial Services
07-01-2025 9:44 am,GRANULES,Midcap,Pharmaceuticals
07-01-2025 9:44 am,SYNGENE,Largecap,Pharmaceuticals
07-01-2025 9:55 am,BRITANNIA,Largecap,FMCG
07-01-2025 9:56 am,TATACONSUM,Largecap,FMCG
07-01-2025 10:11 am,NAVINFLUOR,Midcap,Industrials
07-01-2025 10:12 am,CHOLAFIN,Largecap,Finance
07-01-2025 10:12 am,PIIND,Largecap,Industrials
07-01-2025 10:12 am,ZYDUSLIFE,Largecap,Pharmaceuticals
07-01-2025 10:12 am,OFSS,Largecap,I.T
07-01-2025 10:12 am,PETRONET,Largecap,Industrials
07-01-2025 10:13 am,BSE,Largecap,Financial Services
07-01-2025 10:13 am,POLYCAB,Largecap,Industrials
07-01-2025 10:13 am,OIL,Largecap,Oils
07-01-2025 10:14 am,BAJFINANCE,Largecap,Finance
07-01-2025 10:14 am,SBIN,Largecap,Bank
07-01-2025 10:14 am,DRREDDY,Largecap,Pharmaceuticals
07-01-2025 10:14 am,RELIANCE,Largecap,Industrials
07-01-2025 10:14 am,TATAELXSI,Largecap,I.T
07-01-2025 10:14 am,TORNTPHARM,Largecap,Pharmaceuticals
07-01-2025 10:14 am,TATASTEEL,Largecap,Metals
07-01-2025 10:14 am,BHARATFORG,Largecap,Industrials
07-01-2025 10:14 am,M&M,Largecap,Auto
07-01-2025 10:14 am,SIEMENS,Largecap,FMCG
07-01-2025 10:14 am,TATAMOTORS,Largecap,Auto
07-01-2025 10:14 am,NESTLEIND,Largecap,FMCG
07-01-2025 10:14 am,COLPAL,Largecap,FMCG
07-01-2025 10:14 am,KEI,Largecap,Industrials
07-01-2025 10:14 am,NIFTY,Smallcap,Indices
07-01-2025 10:14 am,BANKNIFTY,Smallcap,Indices
07-01-2025 10:14 am,BSE,Largecap,Financial Services
07-01-2025 10:14 am,SUNPHARMA,Largecap,Pharmaceuticals
07-01-2025 10:14 am,POLYCAB,Largecap,Industrials
07-01-2025 10:14 am,BANKINDIA,Largecap,Bank
07-01-2025 10:14 am,UNITDSPR,Largecap,FMCG
07-01-2025 10:14 am,UNIONBANK,Largecap,Bank
07-01-2025 10:14 am,ULTRACEMCO,Largecap,Industrials
07-01-2025 10:14 am,PFC,Largecap,Finance
07-01-2025 10:14 am,PAGEIND,Largecap,FMCG
07-01-2025 10:14 am,ADANIPORTS,Largecap,Industrials
07-01-2025 10:14 am,RECLTD,Largecap,Finance
07-01-2025 10:14 am,BAJAJFINSV,Largecap,Finance
07-01-2025 10:14 am,LTF,Largecap,Finance
07-01-2025 10:14 am,KALYANKJIL,Largecap,Miscellaneous
07-01-2025 10:14 am,LODHA,Largecap,Realty
07-01-2025 10:14 am,SYNGENE,Largecap,Pharmaceuticals
07-01-2025 10:15 am,LAURUSLABS,Largecap,Pharmaceuticals
07-01-2025 10:15 am,DRREDDY,Largecap,Pharmaceuticals
07-01-2025 10:15 am,ACC,Largecap,Industrials
07-01-2025 10:15 am,ASHOKLEY,Largecap,Auto
07-01-2025 10:15 am,M&M,Largecap,Auto
07-01-2025 10:15 am,TATAMOTORS,Largecap,Auto
07-01-2025 10:15 am,GNFC,Midcap,Industrials
07-01-2025 10:15 am,PIIND,Largecap,Industrials
07-01-2025 10:15 am,DMART,Largecap,FMCG
07-01-2025 10:15 am,MANAPPURAM,Midcap,Finance
07-01-2025 10:15 am,CYIENT,Midcap,I.T
07-01-2025 10:15 am,GLENMARK,Largecap,Pharmaceuticals
07-01-2025 10:15 am,ZYDUSLIFE,Largecap,Pharmaceuticals
07-01-2025 10:15 am,GODREJPROP,Largecap,Realty
07-01-2025 10:16 am,M&M,Largecap,Auto
07-01-2025 10:16 am,UPL,Largecap,Industrials
07-01-2025 10:16 am,INDIAMART,Midcap,I.T
07-01-2025 10:16 am,HCLTECH,Largecap,I.T
07-01-2025 10:17 am,BRITANNIA,Largecap,FMCG
07-01-2025 10:17 am,INDIAMART,Midcap,I.T
07-01-2025 10:17 am,MCX,Largecap,Financial Services
07-01-2025 10:18 am,SRF,Largecap,Industrials
07-01-2025 10:18 am,OIL,Largecap,Oils
07-01-2025 10:19 am,VOLTAS,Largecap,FMCG
07-01-2025 10:19 am,UPL,Largecap,Industrials
07-01-2025 10:20 am,LALPATHLAB,Largecap,Pharmaceuticals
07-01-2025 10:21 am,ONGC,Largecap,Oils
07-01-2025 10:21 am,SUNTV,Largecap,Media
07-01-2025 10:21 am,ICICIPRULI,Largecap,Services
07-01-2025 10:22 am,TITAN,Largecap,Miscellaneous
07-01-2025 10:22 am,TORNTPHARM,Largecap,Pharmaceuticals
07-01-2025 10:22 am,M&M,Largecap,Auto
07-01-2025 10:22 am,ASIANPAINT,Largecap,Industrials
07-01-2025 10:22 am,SRF,Largecap,Industrials
07-01-2025 10:22 am,WIPRO,Largecap,I.T
07-01-2025 10:22 am,BSE,Largecap,Financial Services
07-01-2025 10:22 am,AUROPHARMA,Largecap,Pharmaceuticals
07-01-2025 10:22 am,NMDC,Largecap,Industrials
07-01-2025 10:22 am,INDIAMART,Midcap,I.T
07-01-2025 10:22 am,GRANULES,Midcap,Pharmaceuticals
07-01-2025 10:22 am,SUNTV,Largecap,Media
07-01-2025 10:22 am,MCX,Largecap,Financial Services
07-01-2025 10:23 am,MFSL,Largecap,Finance
07-01-2025 10:23 am,JINDALSTEL,Largecap,Metals
07-01-2025 10:24 am,DRREDDY,Largecap,Pharmaceuticals
07-01-2025 10:24 am,SRF,Largecap,Industrials
07-01-2025 10:24 am,JINDALSTEL,Largecap,Metals
07-01-2025 10:24 am,JKCEMENT,Largecap,Industrials
07-01-2025 10:24 am,MCX,Largecap,Financial Services
07-01-2025 10:25 am,MFSL,Largecap,Finance
07-01-2025 10:25 am,SRF,Largecap,Industrials
07-01-2025 10:25 am,IOC,Largecap,Industrials
07-01-2025 10:25 am,NATIONALUM,Largecap,Metals
07-01-2025 10:26 am,METROPOLIS,Midcap,Pharmaceuticals
07-01-2025 10:27 am,SRF,Largecap,Industrials
07-01-2025 10:27 am,AUBANK,Largecap,Bank
07-01-2025 10:27 am,GLENMARK,Largecap,Pharmaceuticals
07-01-2025 10:27 am,JKCEMENT,Largecap,Industrials
07-01-2025 10:27 am,MCX,Largecap,Financial Services
07-01-2025 10:27 am,LALPATHLAB,Largecap,Pharmaceuticals
07-01-2025 10:28 am,BAJFINANCE,Largecap,Finance
07-01-2025 10:28 am,CUMMINSIND,Largecap,FMCG
07-01-2025 10:28 am,VOLTAS,Largecap,FMCG
07-01-2025 10:28 am,SRF,Largecap,Industrials
07-01-2025 10:28 am,AARTIIND,Midcap,Industrials
07-01-2025 10:28 am,JKCEMENT,Largecap,Industrials
07-01-2025 10:29 am,BAJFINANCE,Largecap,Finance
07-01-2025 10:29 am,SAIL,Largecap,Metals
07-01-2025 10:29 am,ASHOKLEY,Largecap,Auto
07-01-2025 10:29 am,TATACOMM,Largecap,Telecom
07-01-2025 10:29 am,M&M,Largecap,Auto
07-01-2025 10:29 am,TATAMOTORS,Largecap,Auto
07-01-2025 10:29 am,GNFC,Midcap,Industrials
07-01-2025 10:29 am,WIPRO,Largecap,I.T
07-01-2025 10:29 am,SUNPHARMA,Largecap,Pharmaceuticals
07-01-2025 10:29 am,AUROPHARMA,Largecap,Pharmaceuticals
07-01-2025 10:29 am,DIVISLAB,Largecap,Pharmaceuticals
07-01-2025 10:29 am,JSL,Largecap,Metals
07-01-2025 10:29 am,LTF,Largecap,Finance
07-01-2025 10:29 am,GUJGASLTD,Largecap,Industrials
07-01-2025 10:30 am,SONACOMS,Largecap,Auto
07-01-2025 10:32 am,SRF,Largecap,Industrials
07-01-2025 10:32 am,IOC,Largecap,Industrials
07-01-2025 10:33 am,MFSL,Largecap,Finance
07-01-2025 10:33 am,SRF,Largecap,Industrials
07-01-2025 10:33 am,NATIONALUM,Largecap,Metals
07-01-2025 10:33 am,JSL,Largecap,Metals
07-01-2025 10:33 am,MCX,Largecap,Financial Services
07-01-2025 10:34 am,ASTRAL,Largecap,FMCG
07-01-2025 10:35 am,MPHASIS,Largecap,I.T
07-01-2025 10:35 am,INDUSINDBK,Largecap,Bank
07-01-2025 10:36 am,BEL,Largecap,Aerospace & Defence
07-01-2025 10:36 am,KOTAKBANK,Largecap,Bank
07-01-2025 10:36 am,MFSL,Largecap,Finance
07-01-2025 10:38 am,SRF,Largecap,Industrials
07-01-2025 10:38 am,APOLLOHOSP,Largecap,Pharmaceuticals
07-01-2025 10:39 am,POLYCAB,Largecap,Industrials
07-01-2025 10:39 am,IDEA,Largecap,Telecom
07-01-2025 10:40 am,TATAMOTORS,Largecap,Auto
07-01-2025 10:40 am,BANKBARODA,Largecap,Bank
07-01-2025 10:41 am,BIOCON,Largecap,Pharmaceuticals
07-01-2025 10:42 am,PNB,Largecap,Bank
07-01-2025 10:42 am,BIOCON,Largecap,Pharmaceuticals
07-01-2025 10:42 am,IDFCFIRSTB,Largecap,Bank
07-01-2025 10:42 am,LTTS,Largecap,I.T
07-01-2025 10:43 am,CANFINHOME,Midcap,Finance
07-01-2025 10:43 am,HDFCLIFE,Largecap,Services
07-01-2025 10:44 am,LUPIN,Largecap,Pharmaceuticals
07-01-2025 10:44 am,COROMANDEL,Largecap,Industrials
07-01-2025 10:44 am,LICI,Largecap,Services
07-01-2025 10:44 am,BANKNIFTY,Smallcap,Indices
07-01-2025 10:44 am,HAL,Largecap,Aerospace & Defence
07-01-2025 10:45 am,CHAMBLFERT,Midcap,Industrials
07-01-2025 10:45 am,LTF,Largecap,Finance
07-01-2025 10:46 am,HFCL,Midcap,Telecom
07-01-2025 10:46 am,DEEPAKNTR,Largecap,Industrials
07-01-2025 10:46 am,BANKNIFTY,Smallcap,Indices
07-01-2025 10:46 am,CYIENT,Midcap,I.T
07-01-2025 10:46 am,JINDALSTEL,Largecap,Metals
07-01-2025 10:46 am,NYKAA,Largecap,I.T
07-01-2025 10:46 am,ICICIPRULI,Largecap,Services
07-01-2025 10:47 am,IEX,Midcap,Financial Services
07-01-2025 10:48 am,HFCL,Midcap,Telecom
07-01-2025 10:48 am,ITC,Largecap,FMCG
07-01-2025 10:48 am,INDIAMART,Midcap,I.T
07-01-2025 10:48 am,CYIENT,Midcap,I.T
07-01-2025 10:48 am,YESBANK,Largecap,Bank
07-01-2025 10:48 am,PERSISTENT,Largecap,I.T
07-01-2025 10:48 am,LALPATHLAB,Largecap,Pharmaceuticals
07-01-2025 10:48 am,LTIM,Largecap,I.T
07-01-2025 10:49 am,PERSISTENT,Largecap,I.T
07-01-2025 10:49 am,SONACOMS,Largecap,Auto
07-01-2025 10:50 am,SBIN,Largecap,Bank
07-01-2025 10:50 am,TATACOMM,Largecap,Telecom
07-01-2025 10:50 am,BANKBARODA,Largecap,Bank
07-01-2025 10:50 am,GLENMARK,Largecap,Pharmaceuticals
07-01-2025 10:50 am,ZYDUSLIFE,Largecap,Pharmaceuticals
07-01-2025 10:50 am,OBEROIRLTY,Largecap,Realty
07-01-2025 10:51 am,AUROPHARMA,Largecap,Pharmaceuticals
07-01-2025 10:51 am,OBEROIRLTY,Largecap,Realty
07-01-2025 10:53 am,LALPATHLAB,Largecap,Pharmaceuticals
07-01-2025 10:54 am,CHOLAFIN,Largecap,Finance
07-01-2025 10:54 am,UNIONBANK,Largecap,Bank
07-01-2025 10:55 am,ASIANPAINT,Largecap,Industrials
07-01-2025 10:58 am,ASTRAL,Largecap,FMCG
07-01-2025 10:59 am,TRENT,Largecap,FMCG
07-01-2025 11:00 am,TATAELXSI,Largecap,I.T
07-01-2025 11:00 am,BRITANNIA,Largecap,FMCG
07-01-2025 11:00 am,ITC,Largecap,FMCG
07-01-2025 11:00 am,HDFCLIFE,Largecap,Services
07-01-2025 11:00 am,BANKINDIA,Largecap,Bank
07-01-2025 11:00 am,BSOFT,Midcap,I.T
07-01-2025 11:00 am,SUNTV,Largecap,Media
07-01-2025 11:00 am,ABFRL,Largecap,FMCG
07-01-2025 11:01 am,GNFC,Midcap,Industrials
07-01-2025 11:01 am,POONAWALLA,Largecap,Finance
07-01-2025 11:01 am,MPHASIS,Largecap,I.T
07-01-2025 11:01 am,CYIENT,Midcap,I.T
07-01-2025 11:01 am,HCLTECH,Largecap,I.T
07-01-2025 11:01 am,BSOFT,Midcap,I.T
07-01-2025 11:01 am,INDIANB,Largecap,Bank
07-01-2025 11:01 am,ABFRL,Largecap,FMCG
07-01-2025 11:02 am,BEL,Largecap,Aerospace & Defence
07-01-2025 11:02 am,CGPOWER,Largecap,FMCG
07-01-2025 11:02 am,HDFCBANK,Largecap,Bank
07-01-2025 11:02 am,NCC,Midcap,Realty
07-01-2025 11:02 am,TATACHEM,Largecap,Industrials
07-01-2025 11:02 am,CDSL,Largecap,Financial Services
07-01-2025 11:02 am,DIXON,Largecap,FMCG
07-01-2025 11:02 am,HCLTECH,Largecap,I.T
07-01-2025 11:02 am,UNIONBANK,Largecap,Bank
07-01-2025 11:02 am,LALPATHLAB,Largecap,Pharmaceuticals
07-01-2025 11:02 am,CROMPTON,Largecap,FMCG
07-01-2025 11:03 am,TATAELXSI,Largecap,I.T
07-01-2025 11:03 am,GNFC,Midcap,Industrials
07-01-2025 11:03 am,TATACHEM,Largecap,Industrials
07-01-2025 11:03 am,CDSL,Largecap,Financial Services
07-01-2025 11:03 am,GODREJCP,Largecap,FMCG
07-01-2025 11:04 am,TATAELXSI,Largecap,I.T
07-01-2025 11:04 am,APOLLOHOSP,Largecap,Pharmaceuticals
07-01-2025 11:04 am,HAL,Largecap,Aerospace & Defence
07-01-2025 11:04 am,METROPOLIS,Midcap,Pharmaceuticals
07-01-2025 11:04 am,POLYCAB,Largecap,Industrials
07-01-2025 11:04 am,MAXHEALTH,Largecap,Pharmaceuticals
07-01-2025 11:04 am,GRANULES,Midcap,Pharmaceuticals
07-01-2025 11:04 am,ULTRACEMCO,Largecap,Industrials
07-01-2025 11:04 am,DALBHARAT,Largecap,Industrials
07-01-2025 11:05 am,BSE,Largecap,Financial Services
07-01-2025 11:05 am,MCX,Largecap,Financial Services
07-01-2025 11:07 am,GODREJCP,Largecap,FMCG
07-01-2025 11:11 am,GRANULES,Midcap,Pharmaceuticals
07-01-2025 11:14 am,VEDL,Largecap,Industrials
07-01-2025 11:14 am,COALINDIA,Largecap,Industrials
07-01-2025 11:14 am,KALYANKJIL,Largecap,Miscellaneous
07-01-2025 11:14 am,RBLBANK,Midcap,Bank
07-01-2025 11:15 am,KALYANKJIL,Largecap,Miscellaneous
07-01-2025 11:17 am,DRREDDY,Largecap,Pharmaceuticals
07-01-2025 11:17 am,MANAPPURAM,Midcap,Finance
07-01-2025 11:17 am,SBICARD,Largecap,Finance
07-01-2025 11:17 am,IGL,Largecap,Industrials
07-01-2025 11:17 am,KALYANKJIL,Largecap,Miscellaneous
07-01-2025 11:18 am,IGL,Largecap,Industrials
07-01-2025 11:19 am,ABB,Largecap,FMCG
07-01-2025 11:19 am,BATAINDIA,Midcap,FMCG
07-01-2025 11:19 am,CESC,Largecap,Miscellaneous
07-01-2025 11:19 am,RELIANCE,Largecap,Industrials
07-01-2025 11:19 am,LICI,Largecap,Services
07-01-2025 11:19 am,HUDCO,Largecap,Finance
07-01-2025 11:19 am,MANAPPURAM,Midcap,Finance
07-01-2025 11:19 am,PFC,Largecap,Finance
07-01-2025 11:19 am,KALYANKJIL,Largecap,Miscellaneous
07-01-2025 11:20 am,IGL,Largecap,Industrials
07-01-2025 11:20 am,LALPATHLAB,Largecap,Pharmaceuticals
07-01-2025 11:21 am,APOLLOHOSP,Largecap,Pharmaceuticals
07-01-2025 11:21 am,ADANIGREEN,Largecap,Miscellaneous
07-01-2025 11:21 am,ATGL,Largecap,Industrials
07-01-2025 11:22 am,APOLLOHOSP,Largecap,Pharmaceuticals
07-01-2025 11:22 am,ADANIGREEN,Largecap,Miscellaneous
07-01-2025 11:23 am,JSWSTEEL,Largecap,Metals
07-01-2025 11:23 am,ADANIENT,Largecap,Services
07-01-2025 11:24 am,HEROMOTOCO,Largecap,Auto
07-01-2025 11:24 am,LALPATHLAB,Largecap,Pharmaceuticals
07-01-2025 11:25 am,AUROPHARMA,Largecap,Pharmaceuticals
07-01-2025 11:25 am,GLENMARK,Largecap,Pharmaceuticals
07-01-2025 11:25 am,SYNGENE,Largecap,Pharmaceuticals
07-01-2025 11:26 am,DIXON,Largecap,FMCG
07-01-2025 11:26 am,ICICIGI,Largecap,Services
07-01-2025 11:27 am,SBIN,Largecap,Bank
07-01-2025 11:27 am,HDFCBANK,Largecap,Bank
07-01-2025 11:27 am,JSWSTEEL,Largecap,Metals
07-01-2025 11:27 am,FEDERALBNK,Largecap,Bank
07-01-2025 11:27 am,ASHOKLEY,Largecap,Auto
07-01-2025 11:27 am,TATAMOTORS,Largecap,Auto
07-01-2025 11:27 am,SHRIRAMFIN,Largecap,Finance
07-01-2025 11:27 am,CDSL,Largecap,Financial Services
07-01-2025 11:27 am,ABCAPITAL,Largecap,Finance
07-01-2025 11:27 am,BANDHANBNK,Largecap,Bank
07-01-2025 11:27 am,HAL,Largecap,Aerospace & Defence
07-01-2025 11:27 am,CONCOR,Largecap,Services
07-01-2025 11:27 am,IRCTC,Largecap,Miscellaneous
07-01-2025 11:27 am,TVSMOTOR,Largecap,Auto
07-01-2025 11:27 am,UNIONBANK,Largecap,Bank
07-01-2025 11:27 am,GRANULES,Midcap,Pharmaceuticals
07-01-2025 11:27 am,CANBK,Largecap,Bank
07-01-2025 11:27 am,MARUTI,Largecap,Auto
07-01-2025 11:27 am,IGL,Largecap,Industrials
07-01-2025 11:27 am,NTPC,Largecap,Miscellaneous
07-01-2025 11:27 am,PAYTM,Largecap,I.T
07-01-2025 11:27 am,MGL,Midcap,Industrials
07-01-2025 11:28 am,BATAINDIA,Midcap,FMCG
07-01-2025 11:28 am,ASHOKLEY,Largecap,Auto
07-01-2025 11:28 am,BANKBARODA,Largecap,Bank
07-01-2025 11:28 am,GAIL,Largecap,Industrials
07-01-2025 11:28 am,PNB,Largecap,Bank
07-01-2025 11:28 am,CANBK,Largecap,Bank
07-01-2025 11:29 am,HDFCBANK,Largecap,Bank
07-01-2025 11:29 am,CANFINHOME,Midcap,Finance
07-01-2025 11:30 am,CHOLAFIN,Largecap,Finance
07-01-2025 11:30 am,SBICARD,Largecap,Finance
07-01-2025 11:30 am,MCX,Largecap,Financial Services
07-01-2025 11:31 am,JKCEMENT,Largecap,Industrials
07-01-2025 11:32 am,TATACHEM,Largecap,Industrials
07-01-2025 11:32 am,JINDALSTEL,Largecap,Metals
07-01-2025 11:32 am,TVSMOTOR,Largecap,Auto
07-01-2025 11:32 am,PVRINOX,Midcap,Media
07-01-2025 11:33 am,TATACOMM,Largecap,Telecom
07-01-2025 11:33 am,APOLLOHOSP,Largecap,Pharmaceuticals
07-01-2025 11:33 am,SHRIRAMFIN,Largecap,Finance
07-01-2025 11:33 am,TIINDIA,Largecap,Metals
07-01-2025 11:33 am,CANBK,Largecap,Bank
07-01-2025 11:34 am,HDFCBANK,Largecap,Bank
07-01-2025 11:34 am,HINDALCO,Largecap,Metals
07-01-2025 11:34 am,BHARATFORG,Largecap,Industrials
07-01-2025 11:34 am,AUBANK,Largecap,Bank
07-01-2025 11:34 am,BANDHANBNK,Largecap,Bank
07-01-2025 11:34 am,PVRINOX,Midcap,Media
07-01-2025 11:35 am,PEL,Largecap,Finance
07-01-2025 11:35 am,NHPC,Largecap,Miscellaneous
07-01-2025 11:36 am,SAIL,Largecap,Metals
07-01-2025 11:36 am,IDEA,Largecap,Telecom
07-01-2025 11:36 am,ASTRAL,Largecap,FMCG
07-01-2025 11:36 am,IRB,Largecap,Realty
07-01-2025 11:36 am,NYKAA,Largecap,I.T
07-01-2025 11:36 am,GUJGASLTD,Largecap,Industrials
07-01-2025 11:37 am,TATACONSUM,Largecap,FMCG
07-01-2025 11:37 am,CONCOR,Largecap,Services
07-01-2025 11:37 am,NHPC,Largecap,Miscellaneous
07-01-2025 11:37 am,NYKAA,Largecap,I.T
07-01-2025 11:38 am,ASHOKLEY,Largecap,Auto
07-01-2025 11:38 am,CONCOR,Largecap,Services
07-01-2025 11:38 am,IGL,Largecap,Industrials
07-01-2025 11:38 am,OIL,Largecap,Oils
07-01-2025 11:38 am,JSWENERGY,Largecap,Miscellaneous
07-01-2025 11:38 am,SYNGENE,Largecap,Pharmaceuticals
07-01-2025 11:39 am,CESC,Largecap,Miscellaneous
07-01-2025 11:39 am,IGL,Largecap,Industrials
07-01-2025 11:39 am,SYNGENE,Largecap,Pharmaceuticals
07-01-2025 11:40 am,ZYDUSLIFE,Largecap,Pharmaceuticals
07-01-2025 11:40 am,IGL,Largecap,Industrials
07-01-2025 11:41 am,ONGC,Largecap,Oils
07-01-2025 11:42 am,HFCL,Midcap,Telecom
07-01-2025 11:43 am,TATACHEM,Largecap,Industrials
07-01-2025 11:43 am,AARTIIND,Midcap,Industrials
07-01-2025 11:43 am,GMRAIRPORT,Largecap,Miscellaneous
07-01-2025 11:45 am,TATACHEM,Largecap,Industrials
07-01-2025 11:45 am,GMRAIRPORT,Largecap,Miscellaneous
07-01-2025 11:46 am,JKCEMENT,Largecap,Industrials
07-01-2025 11:47 am,DEEPAKNTR,Largecap,Industrials
07-01-2025 11:50 am,ICICIBANK,Largecap,Bank
07-01-2025 11:50 am,SYNGENE,Largecap,Pharmaceuticals
07-01-2025 11:51 am,CANFINHOME,Midcap,Finance
07-01-2025 11:51 am,M&MFIN,Largecap,Finance
07-01-2025 11:52 am,IGL,Largecap,Industrials
07-01-2025 11:52 am,BAJAJFINSV,Largecap,Finance
07-01-2025 11:52 am,LTF,Largecap,Finance
07-01-2025 11:53 am,LUPIN,Largecap,Pharmaceuticals
07-01-2025 11:53 am,ICICIGI,Largecap,Services
07-01-2025 11:53 am,TIINDIA,Largecap,Metals
07-01-2025 11:53 am,BAJAJFINSV,Largecap,Finance
07-01-2025 11:54 am,ICICIGI,Largecap,Services
07-01-2025 11:55 am,JSL,Largecap,Metals
07-01-2025 11:58 am,ICICIGI,Largecap,Services
07-01-2025 12:00 pm,TATASTEEL,Largecap,Metals
07-01-2025 12:05 pm,HINDALCO,Largecap,Metals
07-01-2025 12:05 pm,BHARTIARTL,Largecap,Telecom
07-01-2025 12:06 pm,VEDL,Largecap,Industrials
07-01-2025 12:06 pm,INDUSINDBK,Largecap,Bank
07-01-2025 12:07 pm,MAXHEALTH,Largecap,Pharmaceuticals
07-01-2025 12:10 pm,LICI,Largecap,Services
07-01-2025 12:10 pm,MAXHEALTH,Largecap,Pharmaceuticals
07-01-2025 12:10 pm,LTIM,Largecap,I.T
07-01-2025 12:11 pm,TATACONSUM,Largecap,FMCG
07-01-2025 12:11 pm,JUBLFOOD,Largecap,Quick Service Restaurant
07-01-2025 12:14 pm,TATACONSUM,Largecap,FMCG
07-01-2025 12:14 pm,ICICIGI,Largecap,Services
07-01-2025 12:17 pm,HINDUNILVR,Largecap,FMCG
07-01-2025 12:17 pm,NESTLEIND,Largecap,FMCG
07-01-2025 12:17 pm,ICICIGI,Largecap,Services
07-01-2025 12:17 pm,APLAPOLLO,Largecap,Metals
07-01-2025 12:17 pm,RBLBANK,Midcap,Bank
07-01-2025 12:18 pm,HDFCLIFE,Largecap,Services
07-01-2025 12:19 pm,AXISBANK,Largecap,Bank
07-01-2025 12:20 pm,ABB,Largecap,FMCG
07-01-2025 12:20 pm,SBILIFE,Largecap,Services
07-01-2025 12:21 pm,APLAPOLLO,Largecap,Metals
07-01-2025 12:23 pm,LTTS,Largecap,I.T
07-01-2025 12:24 pm,MFSL,Largecap,Finance
07-01-2025 12:24 pm,HINDUNILVR,Largecap,FMCG
07-01-2025 12:24 pm,TATACONSUM,Largecap,FMCG
07-01-2025 12:24 pm,POLYCAB,Largecap,Industrials
07-01-2025 12:24 pm,GODREJCP,Largecap,FMCG
07-01-2025 12:24 pm,APLAPOLLO,Largecap,Metals
07-01-2025 12:25 pm,IGL,Largecap,Industrials
07-01-2025 12:25 pm,LTIM,Largecap,I.T
07-01-2025 12:26 pm,WIPRO,Largecap,I.T
07-01-2025 12:26 pm,HCLTECH,Largecap,I.T
07-01-2025 12:26 pm,BIOCON,Largecap,Pharmaceuticals
07-01-2025 12:26 pm,APLAPOLLO,Largecap,Metals
07-01-2025 12:26 pm,CROMPTON,Largecap,FMCG
07-01-2025 12:27 pm,DRREDDY,Largecap,Pharmaceuticals
07-01-2025 12:27 pm,NESTLEIND,Largecap,FMCG
07-01-2025 12:27 pm,DIXON,Largecap,FMCG
07-01-2025 12:27 pm,IGL,Largecap,Industrials
07-01-2025 12:28 pm,MPHASIS,Largecap,I.T
07-01-2025 12:28 pm,NAUKRI,Largecap,I.T
