date,symbol,marketcapname,sector
24-01-2025 10:30 am,PERSISTENT,Largecap,I.T
24-01-2025 11:00 am,PERSISTENT,Largecap,I.T
24-01-2025 11:15 am,EICHERMOT,Largecap,Auto
24-01-2025 11:15 am,PERSISTENT,Largecap,I.T
24-01-2025 11:30 am,GRASIM,Largecap,Textiles
24-01-2025 11:30 am,BRITANNIA,Largecap,FMCG
24-01-2025 11:30 am,MPHASIS,Largecap,I.T
24-01-2025 11:30 am,PERSISTENT,Largecap,I.T
24-01-2025 11:45 am,GRASIM,Largecap,Textiles
24-01-2025 11:45 am,MPHASIS,Largecap,I.T
24-01-2025 12:00 pm,GRASIM,Largecap,Textiles
24-01-2025 12:15 pm,GRASIM,Largecap,Textiles
24-01-2025 12:45 pm,MPHASIS,Largecap,I.T
24-01-2025 1:15 pm,BRITANNIA,Largecap,FMCG
24-01-2025 2:45 pm,LAURUSLABS,Largecap,Pharmaceuticals
24-01-2025 3:15 pm,LAURUSLABS,Largecap,Pharmaceuticals
